analysis_status,image_category,masked_roi,max,mean,median,metric,min,num_images,positive_fraction,q25,q75,std
descriptive_only,Scene,Body,0.13986366987228394,-0.004425057172775269,-0.002911198139190674,background_clip,-0.09009654521942138,10,0.5,-0.05536897182464599,0.01784440279006958,0.07198585752259923
descriptive_only,Scene,Body,0.08617929220199586,0.010919771939516067,0.005116562172770499,background_dino,-0.033170110732316974,10,0.5,-0.019027068465948104,0.035262745898216964,0.038461701871520926
descriptive_only,Scene,Body,0.13986366987228394,-0.0038069462776184086,-0.0020258069038391114,clip,-0.09009654521942138,10,0.5,-0.05536897182464599,0.01894698441028595,0.07205895371087855
descriptive_only,Scene,Body,0.08617929220199586,0.011451972872018814,0.005116562172770499,dino,-0.033170110732316974,10,0.5,-0.019027068465948104,0.03789783651009202,0.038856913281287486
descriptive_only,Scene,Body,0.023415982723236084,0.008585888147354125,0.011395984888076784,lpips,-0.017022716999053954,10,0.8,0.0022147029638290407,0.01545740067958832,0.01254964244824959
descriptive_only,Scene,Body,0.0688344781650545,-0.0006792494974053025,-0.0008725346649187727,pixel_corr,-0.06697602909628875,10,0.5,-0.021925158294719707,0.01840929160532325,0.03679186935077261
descriptive_only,Scene,Body,0.0,0.0,0.0,scene_class_consistency,0.0,10,0.0,0.0,0.0,0.0
descriptive_only,Scene,Body,0.025878345497132173,-0.006427631246609637,-0.0052022208413699585,ssim,-0.03359684809507836,10,0.3,-0.014611289991440716,0.00029449917172502454,0.016435016587517778
descriptive_only,Scene,Face,0.03909519910812378,0.003020588755607604,0.002513974905014037,background_clip,-0.03405860662460327,10,0.5,-0.018168553709983826,0.030751031637191777,0.02846044127145161
descriptive_only,Scene,Face,0.0658085137605667,-0.019641698505729437,-0.00964314378798008,background_dino,-0.1405897993594408,10,0.2,-0.0328765757381916,-0.0018730748910456936,0.05182342311203367
descriptive_only,Scene,Face,0.03909519910812378,0.003757063746452331,0.0036153554916381835,clip,-0.03405860662460327,10,0.5,-0.018168553709983826,0.03204152882099152,0.0288226870830743
