background_clip,background_dino,clip,condition,control_type,dataset_idx,dino,experiment,face_detection_success,face_detector_backend,face_dino,face_lpips,image_category,lpips,masked_roi,person_dino,person_lpips,person_mask_method,person_region_consistency,pixel_corr,scene_class_consistency,seed,ssim
,,0.3513447046279907,mask_Face+Scene_mean,target_roi,816,0.12046880275011063,E3_joint_redundancy,,,,,Body,0.6784676313400269,Face+Scene,0.2040223926305771,0.5796143412590027,coco_polygon,0.2040223926305771,-0.07306615550548999,,12345,0.20200125874741368
,,0.41122347116470337,mask_Face+Scene_pure_random_01_mean,pure_matched_random,816,0.13184420764446259,E3_joint_redundancy,,,,,Body,0.6846703886985779,Face+Scene,0.19972637295722961,0.5819746255874634,coco_polygon,0.19972637295722961,-0.09747266992976811,,12345,0.2017632422647751
,,0.3978026211261749,mask_Face+Scene_pure_random_02_mean,pure_matched_random,816,0.14686276018619537,E3_joint_redundancy,,,,,Body,0.6843379735946655,Face+Scene,0.22968274354934692,0.5804087519645691,coco_polygon,0.22968274354934692,-0.09181534436132169,,12345,0.20031218764632952
,,0.3908272683620453,mask_Face+Scene_pure_random_03_mean,pure_matched_random,816,0.15179112553596497,E3_joint_redundancy,,,,,Body,0.6834444999694824,Face+Scene,0.2725572884082794,0.5836073756217957,coco_polygon,0.2725572884082794,-0.09761944041578562,,12345,0.19803631627785256
,,0.3927588164806366,mask_Face+Scene_pure_random_04_mean,pure_matched_random,816,0.14458754658699036,E3_joint_redundancy,,,,,Body,0.6787427663803101,Face+Scene,0.20332573354244232,0.5827564001083374,coco_polygon,0.20332573354244232,-0.08512754881554921,,12345,0.20337359509087047
,,0.40714606642723083,mask_Face+Scene_pure_random_05_mean,pure_matched_random,816,0.15494777262210846,E3_joint_redundancy,,,,,Body,0.681590735912323,Face+Scene,0.24948382377624512,0.5759069919586182,coco_polygon,0.24948382377624512,-0.09529860265683421,,12345,0.19833515176606967
,,0.3805235028266907,no_mask,none,816,0.14463265240192413,E3_joint_redundancy,,,,,Body,0.681126058101654,none,0.22590260207653046,0.5757942795753479,coco_polygon,0.22590260207653046,-0.09309153741046627,,12345,0.20060213993855072
,,0.3805235028266907,no_mask_repeat,none,816,0.14463265240192413,E3_joint_redundancy,,,,,Body,0.681126058101654,none,0.22590260207653046,0.5757942795753479,coco_polygon,0.22590260207653046,-0.09309153741046627,,12345,0.20060213993855072
0.5846433639526367,0.006099763326346874,0.5846433639526367,mask_Body+Scene_mean,target_roi,999,0.006099763326346874,E3_joint_redundancy,,,,,Scene,0.754591703414917,Body+Scene,,,coco_polygon,,0.09546087106700157,1.0,12345,0.35455810529624154
0.6488332748413086,-0.0016466304659843445,0.6488332748413086,mask_Body+Scene_pure_random_01_mean,pure_matched_random,999,-0.0016466304659843445,E3_joint_redundancy,,,,,Scene,0.7335922718048096,Body+Scene,,,coco_polygon,,0.09025240107382336,1.0,12345,0.33686860322409645
0.6739944219589233,-0.012047404423356056,0.6739944219589233,mask_Body+Scene_pure_random_02_mean,pure_matched_random,999,-0.012047404423356056,E3_joint_redundancy,,,,,Scene,0.7287740707397461,Body+Scene,,,coco_polygon,,0.11229337895391095,1.0,12345,0.3317163039039011
0.6404528021812439,0.0005275029689073563,0.6404528021812439,mask_Body+Scene_pure_random_03_mean,pure_matched_random,999,0.0005275029689073563,E3_joint_redundancy,,,,,Scene,0.7125353813171387,Body+Scene,,,coco_polygon,,0.14643756713236414,1.0,12345,0.35110540646500366
0.6575971245765686,0.025066237896680832,0.6575971245765686,mask_Body+Scene_pure_random_04_mean,pure_matched_random,999,0.025066237896680832,E3_joint_redundancy,,,,,Scene,0.740239143371582,Body+Scene,,,coco_polygon,,0.08124107145961967,1.0,12345,0.3418345341123433
0.6977347135543823,0.0014431504532694817,0.6977347135543823,mask_Body+Scene_pure_random_05_mean,pure_matched_random,999,0.0014431504532694817,E3_joint_redundancy,,,,,Scene,0.7153643369674683,Body+Scene,,,coco_polygon,,0.09480472828235877,1.0,12345,0.3247810140844333
0.5765102505683899,0.01248168759047985,0.5765102505683899,mask_Face+Body+Scene_mean,target_roi,999,0.01248168759047985,E3_joint_redundancy,,,,,Scene,0.7481311559677124,Face+Body+Scene,,,coco_polygon,,0.09611280262880685,1.0,12345,0.35486104227800125
0.6290717124938965,-0.00613782461732626,0.6290717124938965,mask_Face+Body+Scene_pure_random_01_mean,pure_matched_random,999,-0.00613782461732626,E3_joint_redundancy,,,,,Scene,0.7381382584571838,Face+Body+Scene,,,coco_polygon,,0.11258764766324568,1.0,12345,0.3425096472982649
0.6696053743362427,0.009871654212474823,0.6696053743362427,mask_Face+Body+Scene_pure_random_02_mean,pure_matched_random,999,0.009871654212474823,E3_joint_redundancy,,,,,Scene,0.7339935302734375,Face+Body+Scene,,,coco_polygon,,0.11399309794664704,1.0,12345,0.33848797323817076
0.6490012407302856,-0.0044134389609098434,0.6490012407302856,mask_Face+Body+Scene_pure_random_03_mean,pure_matched_random,999,-0.0044134389609098434,E3_joint_redundancy,,,,,Scene,0.7390445470809937,Face+Body+Scene,,,coco_polygon,,0.0509942523692712,1.0,12345,0.32669969393310105
0.6819522380828857,0.004089388996362686,0.6819522380828857,mask_Face+Body+Scene_pure_random_04_mean,pure_matched_random,999,0.004089388996362686,E3_joint_redundancy,,,,,Scene,0.7128247618675232,Face+Body+Scene,,,coco_polygon,,0.09407520352108223,1.0,12345,0.31861375182234875
0.6378673911094666,0.02112511545419693,0.6378673911094666,mask_Face+Body+Scene_pure_random_05_mean,pure_matched_random,999,0.02112511545419693,E3_joint_redundancy,,,,,Scene,0.7130602598190308,Face+Body+Scene,,,coco_polygon,,0.1533417358091766,1.0,12345,0.32681288146288945
0.5943110585212708,0.014713612385094166,0.5943110585212708,mask_Face+Body_mean,target_roi,999,0.014713612385094166,E3_joint_redundancy,,,,,Scene,0.7336578369140625,Face+Body,,,coco_polygon,,0.09937576357507927,1.0,12345,0.35299658513870885
0.6710150837898254,-0.018049411475658417,0.6710150837898254,mask_Face+Body_pure_random_01_mean,pure_matched_random,999,-0.018049411475658417,E3_joint_redundancy,,,,,Scene,0.7331151366233826,Face+Body,,,coco_polygon,,0.03612070241803782,1.0,12345,0.32122579008150237
0.6550309062004089,0.018408194184303284,0.6550309062004089,mask_Face+Body_pure_random_02_mean,pure_matched_random,999,0.018408194184303284,E3_joint_redundancy,,,,,Scene,0.7298980355262756,Face+Body,,,coco_polygon,,0.0862070451761273,1.0,12345,0.3368960597921334
0.6855162382125854,0.007793005555868149,0.6855162382125854,mask_Face+Body_pure_random_03_mean,pure_matched_random,999,0.007793005555868149,E3_joint_redundancy,,,,,Scene,0.7127178907394409,Face+Body,,,coco_polygon,,0.09058488363507473,1.0,12345,0.3221364546575779
0.6718574166297913,-0.006408486515283585,0.6718574166297913,mask_Face+Body_pure_random_04_mean,pure_matched_random,999,-0.006408486515283585,E3_joint_redundancy,,,,,Scene,0.7205418944358826,Face+Body,,,coco_polygon,,0.12299843327477292,1.0,12345,0.3171690693636556
0.6436066031455994,-0.010351510718464851,0.6436066031455994,mask_Face+Body_pure_random_05_mean,pure_matched_random,999,-0.010351510718464851,E3_joint_redundancy,,,,,Scene,0.7385280728340149,Face+Body,,,coco_polygon,,0.049577683212292,1.0,12345,0.3269433628535416
0.6758936643600464,0.01728910394012928,0.6758936643600464,mask_Face+Scene_mean,target_roi,999,0.01728910394012928,E3_joint_redundancy,,,,,Scene,0.7345594763755798,Face+Scene,,,coco_polygon,,0.07551358364233669,1.0,12345,0.3183520376952526
0.6612153649330139,-0.025727543979883194,0.6612153649330139,mask_Face+Scene_pure_random_01_mean,pure_matched_random,999,-0.025727543979883194,E3_joint_redundancy,,,,,Scene,0.725012481212616,Face+Scene,,,coco_polygon,,0.031168720150070807,1.0,12345,0.3129972222710136
0.6635549664497375,0.010752473026514053,0.6635549664497375,mask_Face+Scene_pure_random_02_mean,pure_matched_random,999,0.010752473026514053,E3_joint_redundancy,,,,,Scene,0.7368964552879333,Face+Scene,,,coco_polygon,,0.05849530130854051,1.0,12345,0.3193672309071903
0.6776293516159058,0.006440289318561554,0.6776293516159058,mask_Face+Scene_pure_random_03_mean,pure_matched_random,999,0.006440289318561554,E3_joint_redundancy,,,,,Scene,0.7351880073547363,Face+Scene,,,coco_polygon,,0.08045030246138554,1.0,12345,0.32953339976876633
0.6378819942474365,0.006123973056674004,0.6378819942474365,mask_Face+Scene_pure_random_04_mean,pure_matched_random,999,0.006123973056674004,E3_joint_redundancy,,,,,Scene,0.7614847421646118,Face+Scene,,,coco_polygon,,0.10070604335593306,1.0,12345,0.3606714576745591
0.6279679536819458,-0.01109924353659153,0.6279679536819458,mask_Face+Scene_pure_random_05_mean,pure_matched_random,999,-0.01109924353659153,E3_joint_redundancy,,,,,Scene,0.7200485467910767,Face+Scene,,,coco_polygon,,0.03650174035603495,1.0,12345,0.32292285588223574
0.6560618281364441,0.02842245064675808,0.6560618281364441,mask_Scene_mean,target_roi,999,0.02842245064675808,E3_joint_redundancy,,,,,Scene,0.7258223295211792,Scene,,,coco_polygon,,0.07960490071287,1.0,12345,0.3184786867498725
0.6672778129577637,-0.012442357838153839,0.6672778129577637,mask_Scene_pure_random_01_mean,pure_matched_random,999,-0.012442357838153839,E3_joint_redundancy,,,,,Scene,0.7248286008834839,Scene,,,coco_polygon,,0.13815601776059255,1.0,12345,0.3231237200457469
0.6836885213851929,-0.00987627636641264,0.6836885213851929,mask_Scene_pure_random_02_mean,pure_matched_random,999,-0.00987627636641264,E3_joint_redundancy,,,,,Scene,0.7352201342582703,Scene,,,coco_polygon,,0.05218350652509062,1.0,12345,0.31898817709486454
0.6751949787139893,0.030925346538424492,0.6751949787139893,mask_Scene_pure_random_03_mean,pure_matched_random,999,0.030925346538424492,E3_joint_redundancy,,,,,Scene,0.7281538248062134,Scene,,,coco_polygon,,0.07532890357607329,1.0,12345,0.33405968083569254
0.6292476058006287,0.019710591062903404,0.6292476058006287,mask_Scene_pure_random_04_mean,pure_matched_random,999,0.019710591062903404,E3_joint_redundancy,,,,,Scene,0.7355976104736328,Scene,,,coco_polygon,,0.10826674515529428,1.0,12345,0.3504641963406242
0.699704110622406,0.002488764002919197,0.699704110622406,mask_Scene_pure_random_05_mean,pure_matched_random,999,0.002488764002919197,E3_joint_redundancy,,,,,Scene,0.723770797252655,Scene,,,coco_polygon,,0.0503182821123944,1.0,12345,0.32156167496667504
0.6646227240562439,0.030521251261234283,0.6646227240562439,no_mask,none,999,0.030521251261234283,E3_joint_redundancy,,,,,Scene,0.7284426093101501,none,,,coco_polygon,,0.07996375783268637,1.0,12345,0.3201064312296886
0.6646227240562439,0.030521251261234283,0.6646227240562439,no_mask_repeat,none,999,0.030521251261234283,E3_joint_redundancy,,,,,Scene,0.7284426093101501,none,,,coco_polygon,,0.07996375783268637,1.0,12345,0.3201064312296886
