category,condition,dataset_idx,pixel_corr,ssim,lpips,clip,dino
Body,Body_random_equal4_04_zero,716,-0.07660526959751755,0.21204872235411057,0.6733373403549194,0.45081543922424316,0.05823435261845589
Body,Body_random_equal4_04_zero,816,-0.08998999854264801,0.2015130674524918,0.6808747053146362,0.42608219385147095,0.16334480047225952
Body,Body_random_equal4_04_zero,847,-0.004987863351642018,0.3001784173835908,0.6844167709350586,0.6715966463088989,0.23780004680156708
Body,Body_random_equal4_04_zero,931,0.20931604635702372,0.2687100891069735,0.6589220762252808,0.7188876867294312,0.7669093608856201
Body,Body_random_equal4_04_zero,941,-0.18342210886266283,0.21064223969637708,0.6655502915382385,0.49814701080322266,0.06347151845693588
Body,Body_random_equal4_05_zero,21,0.056679456871755,0.21667377148705555,0.6635212302207947,0.7402929663658142,0.6291632056236267
Body,Body_random_equal4_05_zero,40,0.29754776015196954,0.7136208475388949,0.5662464499473572,0.7492828965187073,0.32707613706588745
Body,Body_random_equal4_05_zero,220,-0.14954482613873907,0.4253263093192857,0.6780362725257874,0.5239570736885071,0.1235893964767456
Body,Body_random_equal4_05_zero,366,-0.10977222772246996,0.39147990458555143,0.7387974262237549,0.7052615880966187,0.17342641949653625
Body,Body_random_equal4_05_zero,474,0.2244607549391528,0.23929195456636576,0.6684300303459167,0.4225972294807434,0.08774550259113312
Body,Body_random_equal4_05_zero,716,-0.0634913064008684,0.2206236026989199,0.6653922200202942,0.4378287196159363,-0.004650983959436417
Body,Body_random_equal4_05_zero,816,-0.08405778639152049,0.19886425084248013,0.6771765947341919,0.3873198628425598,0.11417344212532043
Body,Body_random_equal4_05_zero,847,-0.022277732687602136,0.31342835940767577,0.6949466466903687,0.6891797780990601,0.17176061868667603
Body,Body_random_equal4_05_zero,931,0.0939768299958135,0.2911032531917188,0.6562078595161438,0.732128381729126,0.7293689250946045
Body,Body_random_equal4_05_zero,941,0.0023633368473142346,0.33207191174093637,0.6521804928779602,0.5345118641853333,0.16583359241485596
