category,condition,dataset_idx,pixel_corr,ssim,lpips,clip,dino
Scene,no_mask,214,-0.11008662854275526,0.31933604677619787,0.7013274431228638,0.7898278832435608,0.1543550044298172
Scene,no_mask,303,0.12523300164131781,0.442278232182648,0.7351639866828918,0.6187812089920044,0.06225884333252907
Scene,no_mask,486,0.1201107558537632,0.08790386848517617,0.7079368829727173,0.6266616582870483,0.17104202508926392
Scene,no_mask,545,0.10486398113400656,0.43409120421961533,0.7464748620986938,0.7139878273010254,-0.014000775292515755
Scene,no_mask,640,-0.05620480625686535,0.1658653806479968,0.6447329521179199,0.8196316957473755,0.6440845727920532
Scene,no_mask,842,0.040630952251259886,0.26358187735174887,0.7896345853805542,0.699563205242157,0.07228439301252365
Scene,no_mask,893,0.3438162126308746,0.2836476508846109,0.7856424450874329,0.536231279373169,0.09187396615743637
Scene,no_mask,999,0.07996375783268637,0.3201064312296886,0.7284443974494934,0.6645851135253906,0.030521094799041748
Scene,no_mask_repeat,132,0.08359801283194034,0.10187761130218921,0.6798518300056458,0.5376697778701782,0.15916554629802704
Scene,no_mask_repeat,199,0.14532005140008,0.2019177690990224,0.6789929270744324,0.6467702984809875,0.13392919301986694
Scene,no_mask_repeat,214,-0.11008662854275526,0.31933604677619787,0.7013274431228638,0.7898278832435608,0.1543550044298172
Scene,no_mask_repeat,303,0.12523300164131781,0.442278232182648,0.7351639866828918,0.6187812089920044,0.06225884333252907
Scene,no_mask_repeat,486,0.1201107558537632,0.08790386848517617,0.7079367637634277,0.6268873810768127,0.1710418313741684
Scene,no_mask_repeat,545,0.10486398113400656,0.43409120421961533,0.7464752197265625,0.7140147686004639,-0.014000747352838516
Scene,no_mask_repeat,640,-0.05620480625686535,0.1658653806479968,0.6447325348854065,0.8195155262947083,0.6440847516059875
Scene,no_mask_repeat,842,0.040630952251259886,0.26358187735174887,0.789634108543396,0.6994737386703491,0.07228431105613708
Scene,no_mask_repeat,893,0.3438162126308746,0.2836476508846109,0.785642683506012,0.536522388458252,0.0918741375207901
Scene,no_mask_repeat,999,0.07996375783268637,0.3201064312296886,0.7284442782402039,0.6644420623779297,0.03052120842039585
