background_clip,background_dino,clip,condition,control_type,dataset_idx,dino,experiment,face_detection_success,face_detector_backend,face_dino,face_lpips,image_category,lpips,masked_roi,person_dino,person_lpips,person_mask_method,person_region_consistency,pixel_corr,scene_class_consistency,seed,ssim
,,0.3805235028266907,no_mask,none,816,0.14463265240192413,E3_interaction,,,,,Body,0.6811261177062988,none,0.22590260207653046,0.5757941007614136,coco_polygon,0.22590260207653046,-0.09309153741046627,,12345,0.20060213993855072
,,0.3805235028266907,no_mask_repeat,none,816,0.14463265240192413,E3_interaction,,,,,Body,0.6811261177062988,none,0.22590260207653046,0.5757941007614136,coco_polygon,0.22590260207653046,-0.09309153741046627,,12345,0.20060213993855072
0.5936105251312256,0.0007296744734048843,0.5936105251312256,mask_Body_mean,target_roi,999,0.0007296744734048843,E3_interaction,,,,,Scene,0.7514638304710388,Body,,,coco_polygon,,0.09760164899357628,1.0,12345,0.3539119878766001
0.681332528591156,0.023989442735910416,0.681332528591156,mask_Body_pure_random_01_mean,pure_matched_random,999,0.023989442735910416,E3_interaction,,,,,Scene,0.7280908226966858,Body,,,coco_polygon,,0.08178334149854502,1.0,12345,0.32279951780412464
0.6725589036941528,0.04091987758874893,0.6725589036941528,mask_Body_pure_random_02_mean,pure_matched_random,999,0.04091987758874893,E3_interaction,,,,,Scene,0.7228160500526428,Body,,,coco_polygon,,0.0799535364323354,1.0,12345,0.31780197553290923
0.6745533347129822,0.028672322630882263,0.6745533347129822,mask_Body_pure_random_03_mean,pure_matched_random,999,0.028672322630882263,E3_interaction,,,,,Scene,0.7250654101371765,Body,,,coco_polygon,,0.08107333113236305,1.0,12345,0.3188710693916533
0.639610767364502,-0.0093106459826231,0.639610767364502,mask_Body_pure_random_04_mean,pure_matched_random,999,-0.0093106459826231,E3_interaction,,,,,Scene,0.7368840575218201,Body,,,coco_polygon,,0.04819626319594813,1.0,12345,0.3235232869442442
0.6726065278053284,0.034750521183013916,0.6726065278053284,mask_Body_pure_random_05_mean,pure_matched_random,999,0.034750521183013916,E3_interaction,,,,,Scene,0.7273830771446228,Body,,,coco_polygon,,0.08016872102506302,1.0,12345,0.3185798492346774
0.6912159323692322,0.01660316064953804,0.6912159323692322,mask_Face_mean,target_roi,999,0.01660316064953804,E3_interaction,,,,,Scene,0.7263777256011963,Face,,,coco_polygon,,0.0807926322430738,1.0,12345,0.3195751998512605
0.6682085394859314,0.017304837703704834,0.6682085394859314,mask_Face_pure_random_01_mean,pure_matched_random,999,0.017304837703704834,E3_interaction,,,,,Scene,0.729923665523529,Face,,,coco_polygon,,0.08181619729499459,1.0,12345,0.31883243766013514
0.6681554317474365,0.01919589936733246,0.6681554317474365,mask_Face_pure_random_02_mean,pure_matched_random,999,0.01919589936733246,E3_interaction,,,,,Scene,0.7199702858924866,Face,,,coco_polygon,,0.08468510507031475,1.0,12345,0.3179003973238526
0.6290538311004639,0.00654627475887537,0.6290538311004639,mask_Face_pure_random_03_mean,pure_matched_random,999,0.00654627475887537,E3_interaction,,,,,Scene,0.74720299243927,Face,,,coco_polygon,,0.10464979978274615,1.0,12345,0.3542291013621724
0.699229896068573,0.004024878144264221,0.699229896068573,mask_Face_pure_random_04_mean,pure_matched_random,999,0.004024878144264221,E3_interaction,,,,,Scene,0.7110273241996765,Face,,,coco_polygon,,0.10005698351129702,1.0,12345,0.3190255968665942
0.6327295899391174,0.009501410648226738,0.6327295899391174,mask_Face_pure_random_05_mean,pure_matched_random,999,0.009501410648226738,E3_interaction,,,,,Scene,0.7444871664047241,Face,,,coco_polygon,,0.1041703010348245,1.0,12345,0.3555601965541876
0.6559444069862366,0.028422456234693527,0.6559444069862366,mask_Scene_mean,target_roi,999,0.028422456234693527,E3_interaction,,,,,Scene,0.7258211374282837,Scene,,,coco_polygon,,0.07960490071287,1.0,12345,0.3184786867498725
0.6447706818580627,-0.010020904242992401,0.6447706818580627,mask_Scene_pure_random_01_mean,pure_matched_random,999,-0.010020904242992401,E3_interaction,,,,,Scene,0.7377235889434814,Scene,,,coco_polygon,,0.04941872560819229,1.0,12345,0.32535352335827905
0.676237940788269,-0.007900024764239788,0.676237940788269,mask_Scene_pure_random_02_mean,pure_matched_random,999,-0.007900024764239788,E3_interaction,,,,,Scene,0.7350293397903442,Scene,,,coco_polygon,,0.038774845795663246,1.0,12345,0.3270213293378266
0.6765748858451843,-0.0016420911997556686,0.6765748858451843,mask_Scene_pure_random_03_mean,pure_matched_random,999,-0.0016420911997556686,E3_interaction,,,,,Scene,0.7331571578979492,Scene,,,coco_polygon,,0.09362576144052814,1.0,12345,0.3341644736898409
0.6656299233436584,0.028513453900814056,0.6656299233436584,mask_Scene_pure_random_04_mean,pure_matched_random,999,0.028513453900814056,E3_interaction,,,,,Scene,0.7217307090759277,Scene,,,coco_polygon,,0.08117702459472445,1.0,12345,0.3311095370720188
0.6332454085350037,0.027856970205903053,0.6332454085350037,mask_Scene_pure_random_05_mean,pure_matched_random,999,0.027856970205903053,E3_interaction,,,,,Scene,0.7363364100456238,Scene,,,coco_polygon,,0.07602181814258943,1.0,12345,0.33716143465255083
0.6646543741226196,0.03052123449742794,0.6646543741226196,no_mask,none,999,0.03052123449742794,E3_interaction,,,,,Scene,0.7284443378448486,none,,,coco_polygon,,0.07996375783268637,1.0,12345,0.3201064312296886
0.6646543741226196,0.03052123449742794,0.6646543741226196,no_mask_repeat,none,999,0.03052123449742794,E3_interaction,,,,,Scene,0.7284443378448486,none,,,coco_polygon,,0.07996375783268637,1.0,12345,0.3201064312296886
