analysis_status,image_category,masked_roi,max,mean,median,metric,min,num_images,positive_fraction,q25,q75,std
descriptive_only,Body,Body+Scene,0.028992976501584868,0.00720017023863076,0.0033670357292369685,person_region_consistency,-0.012776444562840179,10,0.6,-0.0008478904162468027,0.01737702063798648,0.01265918944071654
descriptive_only,Body,Body+Scene,0.04308200018165725,0.016627592959878354,0.009556783216261827,pixel_corr,-0.0035519794724532595,10,0.8,0.00536896319484224,0.03288688333324974,0.01758692695675037
descriptive_only,Body,Body+Scene,0.025563233918480442,0.0014969773367385492,-0.003235483706502282,ssim,-0.007177905897341607,10,0.4,-0.004078132553516297,0.004370363456285225,0.010056876233848976
descriptive_only,Body,Face+Body,0.03885017037391662,0.002973963022232056,0.001173806190490723,clip,-0.034338605403900144,10,0.5,-0.012885218858718874,0.022459690272808076,0.023395196936098577
descriptive_only,Body,Face+Body,0.0781035766005516,0.01224464798346162,0.011035943031311035,dino,-0.0663094287738204,10,0.6,-0.02932560704648495,0.05986215397715568,0.05218208860965492
descriptive_only,Body,Face+Body,0.007838630676269531,-0.0025735020637512205,-0.00412859320640564,lpips,-0.008594441413879394,10,0.2,-0.0055897444486618045,-0.0007196485996246338,0.005102152810943695
descriptive_only,Body,Face+Body,0.0820911854505539,0.013626199960708619,0.020354372262954713,person_dino,-0.05521532893180847,10,0.6,-0.02499607503414154,0.04081928580999375,0.04630556196851511
descriptive_only,Body,Face+Body,0.021198678016662597,0.002652858793735504,-0.0011405423283576965,person_lpips,-0.008767855167388917,10,0.4,-0.004326945543289185,0.009387165307998657,0.009802167798184958
descriptive_only,Body,Face+Body,0.08810672282275492,0.001717910133942097,0.005612275432660269,person_region_consistency,-0.09930940939594733,10,0.7,-0.009164864028629104,0.015273456267491785,0.04593181032181849
descriptive_only,Body,Face+Body,0.039297408335658784,0.010112758469654178,0.011130249112964445,pixel_corr,-0.047572149371509165,10,0.7,-0.0014448528497493203,0.03553037082419499,0.028487761917946483
descriptive_only,Body,Face+Body,0.007068381249727218,-0.007932337216847659,-0.006873679409622613,ssim,-0.027776555258666735,10,0.2,-0.010865955692856694,-0.0025815103463633676,0.010179690094906076
descriptive_only,Body,Face+Body+Scene,0.047805899381637575,-0.007625819444656373,-0.0029139757156372076,clip,-0.09014150500297546,10,0.4,-0.009700673818588256,0.008997602760791777,0.03645572977232121
descriptive_only,Body,Face+Body+Scene,0.12655511870980263,0.03145430461503565,0.01975031942129135,dino,-0.03147398307919502,10,0.7,0.0019438341259956351,0.047246164898388086,0.04745040110470376
descriptive_only,Body,Face+Body+Scene,0.03231813907623291,0.005016171932220459,0.0013775408267974855,lpips,-0.014917850494384766,10,0.5,-0.0015933364629745488,0.013100427389144898,0.013975808195351316
descriptive_only,Body,Face+Body+Scene,0.08296555876731873,0.009804256111383438,0.006367199867963792,person_dino,-0.05232678949832916,10,0.5,-0.032030738145112994,0.0428033247590065,0.048352984148532466
descriptive_only,Body,Face+Body+Scene,0.023449110984802245,0.0007750129699707028,-0.0015599101781845093,person_lpips,-0.01829887628555298,10,0.4,-0.003057195246219635,0.002609848976135254,0.011803774869396806
descriptive_only,Body,Face+Body+Scene,0.038670888550804326,-0.0025148023924591416,0.00025151011361420304,person_region_consistency,-0.05061681756056517,10,0.5,-0.027141196297052486,0.026138662215455397,0.033737801830584585
descriptive_only,Body,Face+Body+Scene,0.062001675370715964,0.013376997049966205,0.013872988493688787,pixel_corr,-0.023552759232689006,10,0.8,0.001486872719092944,0.02404371344240894,0.025387462693816865
