category,condition,seed,dataset_idx,pixel_corr,ssim,lpips,clip,dino
Scene,Body_unrelated_equal4_mean,12345,850,0.07332565455467227,0.28986240498812044,0.7173210382461548,0.7023996114730835,0.3049277365207672
Scene,Body_unrelated_equal4_mean,12345,855,0.05296357624220089,0.45492178351024154,0.6918416023254395,0.7256966233253479,0.05473031476140022
Scene,Body_unrelated_equal4_mean,12345,872,0.007346443338946397,0.09495908645669486,0.7468138933181763,0.3093714714050293,0.024634962901473045
Scene,Body_unrelated_equal4_mean,12345,873,0.5450531651717043,0.5528816134283157,0.6190221309661865,0.393563836812973,0.09518539905548096
Scene,Body_unrelated_equal4_mean,12345,893,0.33602545135571,0.28255357558904104,0.8045780062675476,0.5702634453773499,0.07092244923114777
Scene,Body_unrelated_equal4_mean,12345,894,0.04706545099646312,0.31064926705462703,0.7694299817085266,0.5375434160232544,0.008300981484353542
Scene,Body_unrelated_equal4_mean,12345,918,0.024533800119879604,0.31010686223351586,0.7049805521965027,0.7300814986228943,0.20190584659576416
Scene,Body_unrelated_equal4_mean,12345,943,0.06265789520655098,0.539515888727207,0.7568336725234985,0.5941963791847229,0.32921910285949707
Scene,Body_unrelated_equal4_mean,12345,978,0.6352455150242486,0.5842448595481642,0.5487641096115112,0.8305084705352783,0.8307938575744629
Scene,Body_unrelated_equal4_mean,12345,999,0.12737495280353622,0.32732739205462186,0.7221181988716125,0.6775361895561218,-0.03771306574344635
Scene,Scene_equal4_mean,12345,14,0.686452785572646,0.5571615876521839,0.5209649801254272,0.45113492012023926,0.0655493289232254
Scene,Scene_equal4_mean,12345,15,-0.048585740397719415,0.3386155718233116,0.758634090423584,0.5857700705528259,0.04943929985165596
Scene,Scene_equal4_mean,12345,36,0.12633784773448095,0.23096516678915158,0.6570006608963013,0.4070073068141937,-0.003956548869609833
Scene,Scene_equal4_mean,12345,39,-0.5214185330813395,0.28386778219582776,0.5314564108848572,0.6925532817840576,0.3979848027229309
Scene,Scene_equal4_mean,12345,126,-0.15024122078793695,0.4045873511904838,0.7013711929321289,0.8601059317588806,0.2593982219696045
Scene,Scene_equal4_mean,12345,132,0.08495390624283147,0.10358169466999574,0.6865853071212769,0.5388742089271545,0.143301323056221
Scene,Scene_equal4_mean,12345,167,0.1958522171155329,0.10163801261071527,0.714470386505127,0.4117567241191864,-0.01853940449655056
Scene,Scene_equal4_mean,12345,196,0.1158168575013522,0.2818775362122991,0.6632460355758667,0.7357804775238037,0.19083939492702484
Scene,Scene_equal4_mean,12345,199,0.14563304655229917,0.20214462889186816,0.6787251830101013,0.6481634974479675,0.13588082790374756
Scene,Scene_equal4_mean,12345,214,-0.0986887537905755,0.3044035307980611,0.6780993342399597,0.7276948690414429,0.12087717652320862
Scene,Scene_equal4_mean,12345,241,0.15634789964397472,0.35196043320325465,0.6956403255462646,0.5076508522033691,0.06142963096499443
Scene,Scene_equal4_mean,12345,242,-0.020025510701744024,0.512805939331627,0.796707808971405,0.533757746219635,0.008444428443908691
Scene,Scene_equal4_mean,12345,245,-0.06650074124717201,0.4404267437607595,0.672801673412323,0.5672032833099365,0.013686716556549072
Scene,Scene_equal4_mean,12345,249,-0.025066888146814268,0.3785408066019135,0.8335828185081482,0.43868938088417053,0.013878530822694302
Scene,Scene_equal4_mean,12345,282,0.11123486597230767,0.3133549564281905,0.674446702003479,0.4688378870487213,-0.004773774184286594
Scene,Scene_equal4_mean,12345,289,-0.1567099547392997,0.3637162852095949,0.7323436737060547,0.63007652759552,0.14580117166042328
Scene,Scene_equal4_mean,12345,303,0.12604060367188738,0.4411438234002232,0.7344662547111511,0.6257253289222717,0.05957138538360596
