category,condition,seed,dataset_idx,pixel_corr,ssim,lpips,clip,dino
Face,Face_random_full_01_mean,12345,188,0.11839746946851787,0.4850913304058158,0.7300959825515747,0.43759685754776,0.03586617112159729
Face,Face_random_full_01_mean,12345,218,0.10191473962222258,0.12975835687254839,0.7107976675033569,0.5850971937179565,0.4282093346118927
Face,Face_random_full_01_mean,12345,287,0.046449308442652576,0.35808806944807225,0.727217972278595,0.49292153120040894,0.13889490067958832
Face,Face_random_full_01_mean,12345,292,0.17431565596123297,0.3106264121142565,0.665205180644989,0.5219489336013794,0.3077394366264343
Face,Face_random_full_01_mean,12345,295,-0.17787367136462792,0.47822688487396675,0.6340215802192688,0.29957056045532227,0.010654394514858723
Face,Face_random_full_01_mean,12345,340,-0.06280967826866074,0.21998846862441016,0.670653223991394,0.4598524868488312,0.2803456783294678
Face,Face_random_full_01_mean,12345,375,0.0666599738968115,0.12020902841160609,0.6982300877571106,0.5208826661109924,0.030075091868638992
Face,Face_random_full_01_mean,12345,384,0.19377601570031602,0.3266320920080068,0.7882664203643799,0.6718916296958923,0.3724994361400604
Face,Face_random_full_01_mean,12345,415,-0.09960750103590975,0.5372987833281307,0.6402766108512878,0.595747709274292,0.2315315455198288
Face,Face_random_full_01_mean,12345,434,0.20827718517327742,0.27526963596154624,0.708389401435852,0.5572335720062256,0.1768326759338379
Face,Face_random_full_01_mean,12345,465,-0.14088767875343788,0.23107572199291146,0.6952127814292908,0.42831212282180786,0.1796887069940567
Face,Face_random_full_01_mean,12345,498,0.043303989059429136,0.4374862936779888,0.7165326476097107,0.7544761896133423,0.8179307579994202
Face,Face_random_full_01_mean,12345,507,0.18357798656404456,0.4097453151299622,0.661175012588501,0.5418939590454102,0.18157850205898285
Face,Face_random_full_01_mean,12345,529,0.03422908283554533,0.4209304457884195,0.6687031984329224,0.6274857521057129,0.2512882947921753
Face,Face_random_full_01_mean,12345,561,0.14020296428475593,0.16643796165598,0.6747604012489319,0.5202372074127197,0.30075234174728394
Face,Face_random_full_01_mean,12345,588,0.13904144589026188,0.19282915702818573,0.7070184350013733,0.5145921111106873,0.0745331197977066
Face,Face_random_full_01_mean,12345,606,0.017612488528976827,0.29590791614604567,0.6840064525604248,0.4232300817966461,0.030129678547382355
Face,Face_random_full_01_mean,12345,678,-0.044585886149680815,0.2609315701571245,0.695542573928833,0.6091748476028442,0.1529272496700287
Face,Face_random_full_01_mean,12345,708,0.24068020001023083,0.3331678369714571,0.7913383841514587,0.6073476076126099,0.2166619449853897
Face,Face_random_full_01_mean,12345,756,-0.11388199186647048,0.43995567188004503,0.7225387692451477,0.616856575012207,0.4156224727630615
Face,Face_random_full_01_mean,12345,762,0.032642348494853396,0.1706073243777049,0.6705744862556458,0.6238899230957031,0.3928753733634949
Face,Face_random_full_01_mean,12345,781,0.014031855153375844,0.3975618570025145,0.665685772895813,0.7155954241752625,0.2811186909675598
Face,Face_random_full_01_mean,12345,789,0.14246102557764886,0.23034619251328783,0.678037166595459,0.485099196434021,0.10372503846883774
Face,Face_random_full_01_mean,12345,817,-0.32233054964888624,0.2705314241295551,0.7958909273147583,0.6531418561935425,0.5193641185760498
Face,Face_random_full_01_mean,12345,820,-0.04507647422907781,0.200078492635283,0.704427182674408,0.43372011184692383,0.12018103152513504
Face,Face_random_full_01_mean,12345,838,0.1719877634610242,0.381559760154529,0.6872483491897583,0.5223255753517151,0.13885459303855896
Face,Face_random_full_01_mean,12345,877,-0.04569047617629815,0.18753620670483523,0.7572243213653564,0.6965283751487732,0.8028141260147095
Face,Face_random_full_01_mean,12345,887,0.013481102959350878,0.1944585542897584,0.6676592230796814,0.5524626970291138,0.37661972641944885
