dataset_idx,excess_causal_loss,image_category,masked_roi,metric,num_seeds
816,0.0023163278897603353,Body,Face+Body,lpips,3
822,0.03076802492141724,Body,Face+Body,lpips,3
826,0.004613268375396729,Body,Face+Body,lpips,3
847,-0.0038041989008585613,Body,Face+Body,lpips,3
876,0.002917309602101644,Body,Face+Body,lpips,3
891,-0.01634418567021688,Body,Face+Body,lpips,3
919,0.00665738582611084,Body,Face+Body,lpips,3
931,-2.508560816446923e-05,Body,Face+Body,lpips,3
933,-0.031128346920013424,Body,Face+Body,lpips,3
941,-0.0008207798004150393,Body,Face+Body,lpips,3
960,-0.013879191875457763,Body,Face+Body,lpips,3
968,0.0003346641858418783,Body,Face+Body,lpips,3
989,0.0012133081754048664,Body,Face+Body,lpips,3
21,-0.028707744677861528,Body,Face+Body,clip,3
38,-0.019719437758127848,Body,Face+Body,clip,3
40,-0.03131763935089111,Body,Face+Body,clip,3
59,-0.027019782861073816,Body,Face+Body,clip,3
88,-0.00853747328122457,Body,Face+Body,clip,3
116,0.00475132664044698,Body,Face+Body,clip,3
133,0.00541991194089254,Body,Face+Body,clip,3
161,-0.014376004536946615,Body,Face+Body,clip,3
170,0.00010622938474019276,Body,Face+Body,clip,3
179,-0.028012178341547646,Body,Face+Body,clip,3
220,0.013543434937795001,Body,Face+Body,clip,3
233,-0.006817354758580525,Body,Face+Body,clip,3
257,-0.015720105171203615,Body,Face+Body,clip,3
290,-0.11847692131996156,Body,Face+Body,clip,3
331,-0.0223036785920461,Body,Face+Body,clip,3
339,-0.016823577880859374,Body,Face+Body,clip,3
355,-0.017629142602284747,Body,Face+Body,clip,3
366,-0.028555059432983403,Body,Face+Body,clip,3
474,-0.03607339262962341,Body,Face+Body,clip,3
492,-0.021824073791503907,Body,Face+Body,clip,3
527,-0.03639509479204814,Body,Face+Body,clip,3
530,-0.015184609095255534,Body,Face+Body,clip,3
542,-0.0015687584877014157,Body,Face+Body,clip,3
574,-0.018253223101298014,Body,Face+Body,clip,3
597,-0.02928598324457805,Body,Face+Body,clip,3
619,0.0032322029272715247,Body,Face+Body,clip,3
656,-0.00361465017000834,Body,Face+Body,clip,3
661,-0.006448131799697876,Body,Face+Body,clip,3
664,0.025030787785847983,Body,Face+Body,clip,3
698,0.04871186812718709,Body,Face+Body,clip,3
700,-0.036293840408325194,Body,Face+Body,clip,3
716,0.009226866563161214,Body,Face+Body,clip,3
765,-0.007421278953552245,Body,Face+Body,clip,3
771,-0.008051490783691405,Body,Face+Body,clip,3
786,0.014517263571421303,Body,Face+Body,clip,3
806,-0.04946894049644471,Body,Face+Body,clip,3
813,0.005951641003290813,Body,Face+Body,clip,3
816,0.0012190739313761416,Body,Face+Body,clip,3
822,-0.04535663326581319,Body,Face+Body,clip,3
826,0.012805791695912679,Body,Face+Body,clip,3
847,-0.009344331423441567,Body,Face+Body,clip,3
876,-0.004587809244791669,Body,Face+Body,clip,3
891,-0.02226755221684774,Body,Face+Body,clip,3
919,-0.015219682455062868,Body,Face+Body,clip,3
931,0.006042853991190593,Body,Face+Body,clip,3
933,-0.05402597983678182,Body,Face+Body,clip,3
941,0.028328806161880493,Body,Face+Body,clip,3
960,-0.0311203142007192,Body,Face+Body,clip,3
968,-0.003926567236582439,Body,Face+Body,clip,3
989,-0.002330092589060466,Body,Face+Body,clip,3
21,-0.0026184226075808234,Body,Face+Body,dino,3
38,0.01006464958190918,Body,Face+Body,dino,3
40,-0.02803361428280672,Body,Face+Body,dino,3
59,0.023892015591263773,Body,Face+Body,dino,3
88,0.008239622755597031,Body,Face+Body,dino,3
116,-0.030134238551060358,Body,Face+Body,dino,3
133,0.004387694721420613,Body,Face+Body,dino,3
161,-0.03787743846575419,Body,Face+Body,dino,3
170,-0.0004096480086445813,Body,Face+Body,dino,3
179,0.034072891374429065,Body,Face+Body,dino,3
220,0.049498480061690005,Body,Face+Body,dino,3
233,-0.008184130582958459,Body,Face+Body,dino,3
257,0.00677458643913269,Body,Face+Body,dino,3
290,-0.16733375998834768,Body,Face+Body,dino,3
331,-0.029504035661617915,Body,Face+Body,dino,3
339,0.009616482257843015,Body,Face+Body,dino,3
355,-0.004262697696685792,Body,Face+Body,dino,3
366,0.0120866447687149,Body,Face+Body,dino,3
474,-0.037343110889196396,Body,Face+Body,dino,3
492,-0.0541793445746104,Body,Face+Body,dino,3
527,-0.07643099874258041,Body,Face+Body,dino,3
530,-0.06540886958440145,Body,Face+Body,dino,3
542,0.010590517024199171,Body,Face+Body,dino,3
574,-0.07747647718836864,Body,Face+Body,dino,3
597,-0.01679153790076574,Body,Face+Body,dino,3
619,0.04421771612639228,Body,Face+Body,dino,3
656,-0.030921161671479545,Body,Face+Body,dino,3
661,0.00383151868979136,Body,Face+Body,dino,3
664,0.024762713909149175,Body,Face+Body,dino,3
698,0.02807796634733677,Body,Face+Body,dino,3
700,-0.04117468396822612,Body,Face+Body,dino,3
716,-0.051906564335028334,Body,Face+Body,dino,3
765,-0.033582478761672974,Body,Face+Body,dino,3
771,-0.0038793906569480944,Body,Face+Body,dino,3
786,0.027750261624654132,Body,Face+Body,dino,3
806,-0.023334763944149017,Body,Face+Body,dino,3
813,0.002797546982765197,Body,Face+Body,dino,3
816,-0.012033103903134662,Body,Face+Body,dino,3
822,-0.05691719111055136,Body,Face+Body,dino,3
826,0.006902071398993333,Body,Face+Body,dino,3
847,0.009030277235433459,Body,Face+Body,dino,3
876,0.010116649791598322,Body,Face+Body,dino,3
891,-0.0024708775493005922,Body,Face+Body,dino,3
919,-0.05573608254392942,Body,Face+Body,dino,3
931,0.006431452433268228,Body,Face+Body,dino,3
933,-0.036279013752937316,Body,Face+Body,dino,3
941,0.016161018113295237,Body,Face+Body,dino,3
960,-0.06413684797783692,Body,Face+Body,dino,3
968,0.0024521862467130023,Body,Face+Body,dino,3
989,-0.04646656513214111,Body,Face+Body,dino,3
21,0.0001493811607360841,Body,Face+Body,person_lpips,3
38,-0.00039643645286560066,Body,Face+Body,person_lpips,3
40,0.012829344471295676,Body,Face+Body,person_lpips,3
59,-0.0010096371173858641,Body,Face+Body,person_lpips,3
88,-0.0029542883237202965,Body,Face+Body,person_lpips,3
116,-0.003787378470102946,Body,Face+Body,person_lpips,3
133,0.004028296470642089,Body,Face+Body,person_lpips,3
161,0.01119070847829183,Body,Face+Body,person_lpips,3
170,0.011178255081176758,Body,Face+Body,person_lpips,3
179,0.014245061079661052,Body,Face+Body,person_lpips,3
220,-0.0007607479890187584,Body,Face+Body,person_lpips,3
233,0.006330929199854532,Body,Face+Body,person_lpips,3
257,-0.00511860450108846,Body,Face+Body,person_lpips,3
290,0.00068236788113912,Body,Face+Body,person_lpips,3
331,0.0043364683787028,Body,Face+Body,person_lpips,3
339,-0.0039027392864227294,Body,Face+Body,person_lpips,3
355,-0.0025775531927744546,Body,Face+Body,person_lpips,3
366,-0.00045570929845174167,Body,Face+Body,person_lpips,3
474,-0.0005619664986928302,Body,Face+Body,person_lpips,3
492,-0.002377082904179891,Body,Face+Body,person_lpips,3
527,-0.0025590837001800535,Body,Face+Body,person_lpips,3
530,-0.0027736594279607137,Body,Face+Body,person_lpips,3
542,0.0015592296918233233,Body,Face+Body,person_lpips,3
574,-0.0034350444873174034,Body,Face+Body,person_lpips,3
597,0.002337870995203654,Body,Face+Body,person_lpips,3
619,0.007582263151804605,Body,Face+Body,person_lpips,3
656,0.0030564586321512864,Body,Face+Body,person_lpips,3
661,-0.007954565684000652,Body,Face+Body,person_lpips,3
664,-0.000933876633644104,Body,Face+Body,person_lpips,3
698,-0.0035451521476109822,Body,Face+Body,person_lpips,3
700,-0.004816486438115438,Body,Face+Body,person_lpips,3
716,0.004511708021163941,Body,Face+Body,person_lpips,3
765,0.006882949670155843,Body,Face+Body,person_lpips,3
771,-0.0009375214576721191,Body,Face+Body,person_lpips,3
786,-0.0019508163134256999,Body,Face+Body,person_lpips,3
806,-0.011050198475519815,Body,Face+Body,person_lpips,3
813,-0.0029777268568674715,Body,Face+Body,person_lpips,3
816,-0.004472732543945312,Body,Face+Body,person_lpips,3
822,0.015014874935150148,Body,Face+Body,person_lpips,3
826,0.00043445825576782227,Body,Face+Body,person_lpips,3
847,0.004476853211720785,Body,Face+Body,person_lpips,3
876,0.0010192245244979856,Body,Face+Body,person_lpips,3
891,-0.009194326400756837,Body,Face+Body,person_lpips,3
919,-0.006373862425486247,Body,Face+Body,person_lpips,3
931,0.01201341946919759,Body,Face+Body,person_lpips,3
933,-0.008397789796193442,Body,Face+Body,person_lpips,3
941,-0.00038842956225077304,Body,Face+Body,person_lpips,3
960,0.0014772832393646238,Body,Face+Body,person_lpips,3
968,0.0006867786248524983,Body,Face+Body,person_lpips,3
989,-0.005539435148239136,Body,Face+Body,person_lpips,3
21,0.008074196179707846,Body,Face+Body,person_dino,3
38,0.017832238475481668,Body,Face+Body,person_dino,3
40,-0.008229731520016987,Body,Face+Body,person_dino,3
59,0.016696248203516006,Body,Face+Body,person_dino,3
88,0.010359522700309754,Body,Face+Body,person_dino,3
116,0.04781856934229533,Body,Face+Body,person_dino,3
133,-0.03831933935483296,Body,Face+Body,person_dino,3
161,-0.022440116604169207,Body,Face+Body,person_dino,3
170,-0.05155986150105794,Body,Face+Body,person_dino,3
179,0.012149701515833541,Body,Face+Body,person_dino,3
220,0.016839400430520377,Body,Face+Body,person_dino,3
233,0.0038880149523417167,Body,Face+Body,person_dino,3
257,0.024985803167025252,Body,Face+Body,person_dino,3
290,-0.05416641980409623,Body,Face+Body,person_dino,3
331,-0.03314460261414449,Body,Face+Body,person_dino,3
339,0.027705687284469604,Body,Face+Body,person_dino,3
355,-0.02632264494895935,Body,Face+Body,person_dino,3
366,0.05249123771985372,Body,Face+Body,person_dino,3
474,0.03413052360216776,Body,Face+Body,person_dino,3
492,-0.06727331578731537,Body,Face+Body,person_dino,3
527,-0.01823658396800359,Body,Face+Body,person_dino,3
530,0.0026915838321050004,Body,Face+Body,person_dino,3
542,0.036040447652339935,Body,Face+Body,person_dino,3
574,-0.022476311524709067,Body,Face+Body,person_dino,3
597,-0.07721636692682902,Body,Face+Body,person_dino,3
619,0.034933587474127614,Body,Face+Body,person_dino,3
656,-0.026785696546236675,Body,Face+Body,person_dino,3
661,0.0031016548474629723,Body,Face+Body,person_dino,3
664,-0.018495619297027588,Body,Face+Body,person_dino,3
698,0.04062703748544057,Body,Face+Body,person_dino,3
700,0.01664590338865916,Body,Face+Body,person_dino,3
716,0.025415620207786562,Body,Face+Body,person_dino,3
765,-0.012969891726970674,Body,Face+Body,person_dino,3
771,-0.03872370198369026,Body,Face+Body,person_dino,3
786,-0.006397856275240583,Body,Face+Body,person_dino,3
806,-0.034643421073754635,Body,Face+Body,person_dino,3
813,0.000925173362096153,Body,Face+Body,person_dino,3
816,-0.013203630844751993,Body,Face+Body,person_dino,3
822,-0.024685042103131615,Body,Face+Body,person_dino,3
826,-0.01321450819571813,Body,Face+Body,person_dino,3
847,-0.02126301924387614,Body,Face+Body,person_dino,3
876,0.018826546519994738,Body,Face+Body,person_dino,3
891,0.014996500313282013,Body,Face+Body,person_dino,3
919,-0.035046120484670006,Body,Face+Body,person_dino,3
931,-0.041147192319234215,Body,Face+Body,person_dino,3
933,-0.10210708975791931,Body,Face+Body,person_dino,3
941,-0.01031114012002945,Body,Face+Body,person_dino,3
960,-0.0081191748380661,Body,Face+Body,person_dino,3
968,-0.02414905925591787,Body,Face+Body,person_dino,3
989,-0.0067444483439127595,Body,Face+Body,person_dino,3
21,-0.0035736675050650826,Body,Face+Body,person_region_consistency,3
38,-0.01662194968063774,Body,Face+Body,person_region_consistency,3
40,0.010481247917578318,Body,Face+Body,person_region_consistency,3
59,-0.017082795352871664,Body,Face+Body,person_region_consistency,3
88,0.006381687238317811,Body,Face+Body,person_region_consistency,3
116,0.0013154343510990544,Body,Face+Body,person_region_consistency,3
133,0.021397487989682138,Body,Face+Body,person_region_consistency,3
161,0.0030590347010792888,Body,Face+Body,person_region_consistency,3
170,0.02271798816705776,Body,Face+Body,person_region_consistency,3
179,-0.01374396040555729,Body,Face+Body,person_region_consistency,3
220,-0.0107109974370133,Body,Face+Body,person_region_consistency,3
233,-0.001970953054850099,Body,Face+Body,person_region_consistency,3
257,0.008871649434442776,Body,Face+Body,person_region_consistency,3
290,0.02729701133870968,Body,Face+Body,person_region_consistency,3
331,-0.01665882395024137,Body,Face+Body,person_region_consistency,3
339,0.0028447999716611633,Body,Face+Body,person_region_consistency,3
355,0.012454766804392947,Body,Face+Body,person_region_consistency,3
366,0.028797331685341945,Body,Face+Body,person_region_consistency,3
474,-0.004591328076866275,Body,Face+Body,person_region_consistency,3
492,-0.0384549651508145,Body,Face+Body,person_region_consistency,3
527,-0.01628546506019635,Body,Face+Body,person_region_consistency,3
530,-0.026766792318408283,Body,Face+Body,person_region_consistency,3
542,0.0063481695271919575,Body,Face+Body,person_region_consistency,3
574,0.01489049394787798,Body,Face+Body,person_region_consistency,3
597,-0.012266059487854038,Body,Face+Body,person_region_consistency,3
619,0.02182439059092447,Body,Face+Body,person_region_consistency,3
656,-0.0021410083165196298,Body,Face+Body,person_region_consistency,3
661,0.014801326613224475,Body,Face+Body,person_region_consistency,3
664,0.010276778664784112,Body,Face+Body,person_region_consistency,3
698,-0.016441139583721977,Body,Face+Body,person_region_consistency,3
700,-0.015037646000377247,Body,Face+Body,person_region_consistency,3
716,-0.03220864467594082,Body,Face+Body,person_region_consistency,3
765,0.008376711280841507,Body,Face+Body,person_region_consistency,3
771,-0.007445116990297339,Body,Face+Body,person_region_consistency,3
786,0.012784000945277657,Body,Face+Body,person_region_consistency,3
806,0.028965166303568168,Body,Face+Body,person_region_consistency,3
813,0.007587764139696904,Body,Face+Body,person_region_consistency,3
816,-0.0040545377931802485,Body,Face+Body,person_region_consistency,3
822,0.029206303268794285,Body,Face+Body,person_region_consistency,3
826,-0.015683678896064347,Body,Face+Body,person_region_consistency,3
847,-0.0016049420503356782,Body,Face+Body,person_region_consistency,3
876,0.011607889587949746,Body,Face+Body,person_region_consistency,3
891,0.002216366623423227,Body,Face+Body,person_region_consistency,3
919,-0.02401310974686,Body,Face+Body,person_region_consistency,3
931,0.023635951268593247,Body,Face+Body,person_region_consistency,3
933,-0.03664162121727625,Body,Face+Body,person_region_consistency,3
941,0.007378719903229043,Body,Face+Body,person_region_consistency,3
960,-0.010803024940205843,Body,Face+Body,person_region_consistency,3
968,0.0006518921839525307,Body,Face+Body,person_region_consistency,3
989,-0.0039805068389944095,Body,Face+Body,person_region_consistency,3
21,-0.005829959546164584,Body,Face+Scene,pixel_corr,3
38,0.0031733318206835343,Body,Face+Scene,pixel_corr,3
40,0.026674390933702025,Body,Face+Scene,pixel_corr,3
59,-0.009143486820811252,Body,Face+Scene,pixel_corr,3
88,0.007081749748227127,Body,Face+Scene,pixel_corr,3
116,0.006275433908487748,Body,Face+Scene,pixel_corr,3
133,0.01330107241810151,Body,Face+Scene,pixel_corr,3
161,-0.007445328811258947,Body,Face+Scene,pixel_corr,3
170,-0.0111526257769717,Body,Face+Scene,pixel_corr,3
179,0.13513683130054863,Body,Face+Scene,pixel_corr,3
220,0.003491272257043798,Body,Face+Scene,pixel_corr,3
233,-0.0029719792786241524,Body,Face+Scene,pixel_corr,3
257,0.004669678101336083,Body,Face+Scene,pixel_corr,3
290,0.04250102250408045,Body,Face+Scene,pixel_corr,3
331,-0.019451575707854586,Body,Face+Scene,pixel_corr,3
339,-0.0035179048336347624,Body,Face+Scene,pixel_corr,3
355,0.039938698865515695,Body,Face+Scene,pixel_corr,3
366,-0.005041107196075131,Body,Face+Scene,pixel_corr,3
474,0.004933412315752043,Body,Face+Scene,pixel_corr,3
492,0.07210992327756588,Body,Face+Scene,pixel_corr,3
527,0.0008384194457217519,Body,Face+Scene,pixel_corr,3
530,0.010211234663837098,Body,Face+Scene,pixel_corr,3
542,-0.00010125890387223709,Body,Face+Scene,pixel_corr,3
574,0.015773205649736517,Body,Face+Scene,pixel_corr,3
597,-0.005350982440810714,Body,Face+Scene,pixel_corr,3
619,-0.008848098412200354,Body,Face+Scene,pixel_corr,3
656,-0.00435264407380881,Body,Face+Scene,pixel_corr,3
661,-0.00554219365802909,Body,Face+Scene,pixel_corr,3
664,-0.014753550369619638,Body,Face+Scene,pixel_corr,3
698,-0.004475674606192483,Body,Face+Scene,pixel_corr,3
700,0.0015780725932021218,Body,Face+Scene,pixel_corr,3
716,0.003922855518709359,Body,Face+Scene,pixel_corr,3
765,-0.01633763654106146,Body,Face+Scene,pixel_corr,3
771,0.007356494596759589,Body,Face+Scene,pixel_corr,3
786,-0.00351168569286902,Body,Face+Scene,pixel_corr,3
806,-0.0031921023695010466,Body,Face+Scene,pixel_corr,3
813,-0.0030146907025076293,Body,Face+Scene,pixel_corr,3
816,-0.022377585096539667,Body,Face+Scene,pixel_corr,3
822,-0.01298954379196384,Body,Face+Scene,pixel_corr,3
826,0.018466046200537364,Body,Face+Scene,pixel_corr,3
847,-0.0020130914381937906,Body,Face+Scene,pixel_corr,3
876,0.0005184713369799383,Body,Face+Scene,pixel_corr,3
891,0.0034126876131587,Body,Face+Scene,pixel_corr,3
919,0.010122966794714692,Body,Face+Scene,pixel_corr,3
931,0.006211350733070028,Body,Face+Scene,pixel_corr,3
933,0.01733485366099734,Body,Face+Scene,pixel_corr,3
941,0.008360884437673,Body,Face+Scene,pixel_corr,3
960,0.00641142814777253,Body,Face+Scene,pixel_corr,3
968,-0.007794237576399878,Body,Face+Scene,pixel_corr,3
989,-0.004020223281276919,Body,Face+Scene,pixel_corr,3
21,-0.003927889872200669,Body,Face+Scene,ssim,3
38,-0.0051219396463043,Body,Face+Scene,ssim,3
40,0.02938768867516094,Body,Face+Scene,ssim,3
59,0.008122960703377063,Body,Face+Scene,ssim,3
88,-0.004634333927919962,Body,Face+Scene,ssim,3
116,0.005283040297618567,Body,Face+Scene,ssim,3
133,0.0017161176345085332,Body,Face+Scene,ssim,3
161,0.010466324630480882,Body,Face+Scene,ssim,3
170,0.012590241984086708,Body,Face+Scene,ssim,3
179,0.003280455410855717,Body,Face+Scene,ssim,3
220,0.0015866502452250447,Body,Face+Scene,ssim,3
233,-0.0006592189320383359,Body,Face+Scene,ssim,3
257,0.00455433456911163,Body,Face+Scene,ssim,3
290,-0.020662839104441087,Body,Face+Scene,ssim,3
331,-0.0067639860220103,Body,Face+Scene,ssim,3
339,-0.002293372276780925,Body,Face+Scene,ssim,3
355,0.00011947135939895566,Body,Face+Scene,ssim,3
366,0.0040341538546260335,Body,Face+Scene,ssim,3
474,0.005136993031173746,Body,Face+Scene,ssim,3
492,1.8366053403130283e-05,Body,Face+Scene,ssim,3
527,-0.008720453519237654,Body,Face+Scene,ssim,3
530,0.007012871890040836,Body,Face+Scene,ssim,3
542,-0.00301503748791955,Body,Face+Scene,ssim,3
574,0.02217207139295789,Body,Face+Scene,ssim,3
597,0.0018799598874448856,Body,Face+Scene,ssim,3
619,0.013658788485281551,Body,Face+Scene,ssim,3
656,0.0022479779093157386,Body,Face+Scene,ssim,3
661,0.0061738565090401305,Body,Face+Scene,ssim,3
664,0.004232987634767245,Body,Face+Scene,ssim,3
698,0.004908318554193867,Body,Face+Scene,ssim,3
700,0.005905408758699301,Body,Face+Scene,ssim,3
716,-0.0013196779190341292,Body,Face+Scene,ssim,3
765,0.0035065094653567593,Body,Face+Scene,ssim,3
771,0.006223568156466911,Body,Face+Scene,ssim,3
786,0.0002994400971739003,Body,Face+Scene,ssim,3
806,-0.023616870500475364,Body,Face+Scene,ssim,3
813,-0.0008532910238504516,Body,Face+Scene,ssim,3
816,-0.001602778672763239,Body,Face+Scene,ssim,3
822,-0.0012442912082129074,Body,Face+Scene,ssim,3
826,0.002136062712252022,Body,Face+Scene,ssim,3
847,0.005965661437563149,Body,Face+Scene,ssim,3
876,0.0024588357891966745,Body,Face+Scene,ssim,3
891,-0.00510428857494229,Body,Face+Scene,ssim,3
919,-0.0012029401260292428,Body,Face+Scene,ssim,3
931,-0.001153488778993476,Body,Face+Scene,ssim,3
933,0.019644620420902245,Body,Face+Scene,ssim,3
941,-0.006046124812217144,Body,Face+Scene,ssim,3
960,-0.0004446974700801134,Body,Face+Scene,ssim,3
968,-0.0023094548519853467,Body,Face+Scene,ssim,3
989,0.003928621090054451,Body,Face+Scene,ssim,3
21,0.015456783771514894,Body,Face+Scene,lpips,3
38,0.0037757396697998048,Body,Face+Scene,lpips,3
40,0.007568041483561198,Body,Face+Scene,lpips,3
59,0.005967660744984945,Body,Face+Scene,lpips,3
88,-0.0156615416208903,Body,Face+Scene,lpips,3
116,0.00010035832722981779,Body,Face+Scene,lpips,3
133,-0.0072509964307149255,Body,Face+Scene,lpips,3
161,-0.0043904622395833336,Body,Face+Scene,lpips,3
170,-0.011282002925872803,Body,Face+Scene,lpips,3
179,-0.037652961413065594,Body,Face+Scene,lpips,3
220,0.0036685744921366374,Body,Face+Scene,lpips,3
233,-0.0012778321901957199,Body,Face+Scene,lpips,3
257,-0.006680802504221598,Body,Face+Scene,lpips,3
290,0.035298955440521244,Body,Face+Scene,lpips,3
331,0.009882736206054689,Body,Face+Scene,lpips,3
339,-0.00809394121170044,Body,Face+Scene,lpips,3
355,-0.023615952332814535,Body,Face+Scene,lpips,3
366,-0.0038945992787679036,Body,Face+Scene,lpips,3
474,-0.007377787431081135,Body,Face+Scene,lpips,3
492,0.01616677443186442,Body,Face+Scene,lpips,3
527,0.005260741710662841,Body,Face+Scene,lpips,3
530,0.012201547622680664,Body,Face+Scene,lpips,3
542,-0.0060268998146057115,Body,Face+Scene,lpips,3
574,0.028555480639139815,Body,Face+Scene,lpips,3
597,0.004010387261708578,Body,Face+Scene,lpips,3
619,-0.00811758041381836,Body,Face+Scene,lpips,3
656,-0.0011718193689982095,Body,Face+Scene,lpips,3
661,-0.004059251149495443,Body,Face+Scene,lpips,3
664,0.009338215986887615,Body,Face+Scene,lpips,3
698,-0.005874069531758626,Body,Face+Scene,lpips,3
700,-0.0017531752586364736,Body,Face+Scene,lpips,3
716,0.006274871031443277,Body,Face+Scene,lpips,3
765,0.0016870220502217613,Body,Face+Scene,lpips,3
771,-0.003357859452565511,Body,Face+Scene,lpips,3
786,-0.003083193302154541,Body,Face+Scene,lpips,3
806,0.0221907377243042,Body,Face+Scene,lpips,3
813,0.00631017287572225,Body,Face+Scene,lpips,3
816,-0.0054175059000651045,Body,Face+Scene,lpips,3
822,-0.0235177477200826,Body,Face+Scene,lpips,3
826,-0.011466296513875325,Body,Face+Scene,lpips,3
847,0.009013541539510091,Body,Face+Scene,lpips,3
876,-0.00892625649770101,Body,Face+Scene,lpips,3
891,-0.001442142327626546,Body,Face+Scene,lpips,3
919,-0.0006894707679748535,Body,Face+Scene,lpips,3
931,0.006566405296325684,Body,Face+Scene,lpips,3
933,0.012325223286946614,Body,Face+Scene,lpips,3
941,0.0042499184608459474,Body,Face+Scene,lpips,3
960,-0.012801071008046469,Body,Face+Scene,lpips,3
968,0.0010070204734802246,Body,Face+Scene,lpips,3
989,0.00789328416188558,Body,Face+Scene,lpips,3
21,0.011984882752100627,Body,Face+Scene,clip,3
38,0.018665901819864907,Body,Face+Scene,clip,3
40,0.07246719598770142,Body,Face+Scene,clip,3
59,0.011430495977401733,Body,Face+Scene,clip,3
88,0.012588234742482505,Body,Face+Scene,clip,3
116,0.004477872451146444,Body,Face+Scene,clip,3
133,-0.0006797750790913902,Body,Face+Scene,clip,3
161,-0.004803991317749023,Body,Face+Scene,clip,3
170,0.014737033843994137,Body,Face+Scene,clip,3
179,0.010645341873168944,Body,Face+Scene,clip,3
220,-0.0161266028881073,Body,Face+Scene,clip,3
233,0.02674809296925863,Body,Face+Scene,clip,3
257,0.006234490871429442,Body,Face+Scene,clip,3
290,0.14727815985679626,Body,Face+Scene,clip,3
331,0.02263411482175191,Body,Face+Scene,clip,3
339,-0.012935006618499756,Body,Face+Scene,clip,3
355,0.015332508087158204,Body,Face+Scene,clip,3
366,-0.039769554138183595,Body,Face+Scene,clip,3
474,0.024413291613260904,Body,Face+Scene,clip,3
492,0.0196614940961202,Body,Face+Scene,clip,3
527,0.01111424962679545,Body,Face+Scene,clip,3
530,0.022366027037302654,Body,Face+Scene,clip,3
542,-0.009170035521189373,Body,Face+Scene,clip,3
574,0.009853031237920126,Body,Face+Scene,clip,3
597,0.038827757040659584,Body,Face+Scene,clip,3
619,0.007944611708323163,Body,Face+Scene,clip,3
656,-0.005747870604197183,Body,Face+Scene,clip,3
661,0.029845825831095376,Body,Face+Scene,clip,3
664,-0.011116727193196613,Body,Face+Scene,clip,3
698,0.02411678433418274,Body,Face+Scene,clip,3
700,-0.014566177129745483,Body,Face+Scene,clip,3
716,-0.0027297973632812492,Body,Face+Scene,clip,3
765,0.030165918668111167,Body,Face+Scene,clip,3
771,0.021078320344289147,Body,Face+Scene,clip,3
786,0.01043635606765747,Body,Face+Scene,clip,3
806,0.08499186237653096,Body,Face+Scene,clip,3
813,-0.00020900964736938454,Body,Face+Scene,clip,3
816,0.01433531641960144,Body,Face+Scene,clip,3
822,0.041000296672185264,Body,Face+Scene,clip,3
826,-0.024907281001408894,Body,Face+Scene,clip,3
847,0.01658723553021749,Body,Face+Scene,clip,3
876,0.02924649318059286,Body,Face+Scene,clip,3
891,-0.01697197953859965,Body,Face+Scene,clip,3
919,0.02411490480105082,Body,Face+Scene,clip,3
931,-0.018241341908772784,Body,Face+Scene,clip,3
933,0.013643505175908406,Body,Face+Scene,clip,3
941,-0.02013658086458842,Body,Face+Scene,clip,3
960,0.020054654280344645,Body,Face+Scene,clip,3
968,0.007974878946940106,Body,Face+Scene,clip,3
989,-0.003321345647176108,Body,Face+Scene,clip,3
21,0.050084763268629706,Body,Face+Scene,dino,3
38,0.05354731281598409,Body,Face+Scene,dino,3
40,0.12267606804768245,Body,Face+Scene,dino,3
59,-0.04510429625709852,Body,Face+Scene,dino,3
88,0.030361606739461422,Body,Face+Scene,dino,3
116,-0.03154311031103134,Body,Face+Scene,dino,3
133,0.017263024548689523,Body,Face+Scene,dino,3
161,0.08289041519165039,Body,Face+Scene,dino,3
170,-0.002040655910968782,Body,Face+Scene,dino,3
179,-0.013510114947954815,Body,Face+Scene,dino,3
220,0.010404222955306372,Body,Face+Scene,dino,3
233,0.007661174486080805,Body,Face+Scene,dino,3
257,0.020559064919749896,Body,Face+Scene,dino,3
290,0.30666186263163886,Body,Face+Scene,dino,3
331,0.004825494531542063,Body,Face+Scene,dino,3
339,-0.02952503164609273,Body,Face+Scene,dino,3
355,-0.0061277270317077635,Body,Face+Scene,dino,3
366,-0.06085863361756006,Body,Face+Scene,dino,3
474,-0.0037371640404065456,Body,Face+Scene,dino,3
492,0.043406168619791664,Body,Face+Scene,dino,3
527,0.016958140333493552,Body,Face+Scene,dino,3
530,0.07912784914175669,Body,Face+Scene,dino,3
542,-0.022636959950129192,Body,Face+Scene,dino,3
574,0.029396520058314005,Body,Face+Scene,dino,3
597,0.012716514120499295,Body,Face+Scene,dino,3
619,-0.007109934060523907,Body,Face+Scene,dino,3
656,-0.022184371699889502,Body,Face+Scene,dino,3
661,0.021428487698237103,Body,Face+Scene,dino,3
664,-0.016383604208628333,Body,Face+Scene,dino,3
698,-0.003296155482530596,Body,Face+Scene,dino,3
700,0.0005209137996037781,Body,Face+Scene,dino,3
716,-0.03170258298826715,Body,Face+Scene,dino,3
765,-0.003947894275188446,Body,Face+Scene,dino,3
771,0.021813470621903735,Body,Face+Scene,dino,3
786,-0.006768236557642619,Body,Face+Scene,dino,3
806,0.03893952270348867,Body,Face+Scene,dino,3
813,-0.019736348806569975,Body,Face+Scene,dino,3
816,-0.012713241080443062,Body,Face+Scene,dino,3
822,0.06254674978554249,Body,Face+Scene,dino,3
