analysis_status,image_category,masked_roi,max,mean,median,metric,min,num_images,positive_fraction,q25,q75,std
descriptive_only,Face,Body+Scene,0.09162585735321045,-0.002211474808486733,-0.01078435977300008,clip,-0.06891144116719564,37,0.32432432432432434,-0.02101359367370605,0.012953919172286986,0.030942973610752378
descriptive_only,Face,Body+Scene,0.10975103909149765,0.004920298830178138,0.006450049579143524,dino,-0.11824173529942832,37,0.5945945945945946,-0.016207571824391684,0.03335957725842794,0.04050848668745452
descriptive_only,Face,Body+Scene,0.4666666666666666,0.009009009009009004,0.0,face_detection_success,-0.6,37,0.43243243243243246,-0.13333333333333333,0.13333333333333333,0.2166878406532162
descriptive_only,Face,Body+Scene,0.18257725189129514,-0.004899237781494586,-0.015669976361095902,face_dino,-0.10048302114009856,37,0.35135135135135137,-0.036976358294487005,0.021313663323720297,0.047896554840074226
descriptive_only,Face,Body+Scene,0.06636108954747517,0.00785243049398199,0.004029969374338785,face_lpips,-0.02275277376174927,37,0.5945945945945946,-0.0028236111005147304,0.015952710310618082,0.018647825388754
descriptive_only,Face,Body+Scene,0.03435998360315959,0.0020343025525410966,0.0004589676856994627,lpips,-0.012855557600657144,37,0.5135135135135135,-0.004670262336730957,0.004626091321309408,0.011162360186570281
descriptive_only,Face,Body+Scene,0.0367182106866956,-0.003384712386416423,-0.0016910368816405827,pixel_corr,-0.07067874943569143,37,0.43243243243243246,-0.010645400514039042,0.010761685995771176,0.02290066718021976
descriptive_only,Face,Body+Scene,0.01191207614405126,-0.004211103558235479,-0.001758362467430774,ssim,-0.06305639896782761,37,0.32432432432432434,-0.008469576934259468,0.001558148040532196,0.012277480061541573
descriptive_only,Face,Face,0.10866760810216268,0.001232019764883024,-0.00020862221717834564,clip,-0.04964382747809092,37,0.4594594594594595,-0.014674007892608643,0.014388954639434813,0.026973646834267437
descriptive_only,Face,Face,0.07840683531636994,-0.0020623876377604566,-0.0038096149762471524,dino,-0.08402813673019409,37,0.4864864864864865,-0.01618888775507609,0.011698347330093383,0.027188899901871854
descriptive_only,Face,Face,0.6666666666666666,0.032432432432432434,0.0,face_detection_success,-0.4666666666666666,37,0.3783783783783784,-0.06666666666666667,0.13333333333333333,0.19790359395212062
descriptive_only,Face,Face,0.060362988710403444,-0.0033255631397771934,0.002290747066338857,face_dino,-0.05435777467985948,37,0.5405405405405406,-0.014714990307887393,0.0102934959034125,0.02549459063711332
descriptive_only,Face,Face,0.07594952980677287,0.004007797090856878,0.00048650900522867815,face_lpips,-0.013966170946757001,37,0.5135135135135135,-0.003670175870259603,0.007622889677683512,0.014894102561283947
descriptive_only,Face,Face,0.009700167179107665,-0.00030643768138713677,1.984437306722011e-05,lpips,-0.013881528377532959,37,0.5135135135135135,-0.002078831195831299,0.001417827606201172,0.004339428816207831
descriptive_only,Face,Face,0.038461635234335725,0.003424229095763537,0.0007802932906481111,pixel_corr,-0.00509896323771608,37,0.5675675675675675,-0.0023664650991710155,0.005903854952726117,0.00868445266253131
descriptive_only,Face,Face,0.01025116307264673,0.0008676594990036548,0.0004290690941009758,ssim,-0.00833236196985858,37,0.5135135135135135,-0.0019324503801795567,0.0028307489150263747,0.004197342532745143
descriptive_only,Face,Face+Body,0.08138822416464488,-0.004790411312300879,-0.0027231434981028237,clip,-0.07610454559326173,37,0.43243243243243246,-0.020567909876505534,0.009993211428324383,0.029447527424304495
descriptive_only,Face,Face+Body,0.059234295288721726,0.0039518669583238995,0.0005635021875301998,dino,-0.05956056118011475,37,0.5405405405405406,-0.012880120736857256,0.023525498310724896,0.026148104783679724
descriptive_only,Face,Face+Body,0.5333333333333333,0.003603603603603605,0.0,face_detection_success,-0.4000000000000001,37,0.2972972972972973,-0.1333333333333333,0.06666666666666667,0.18655151603458353
descriptive_only,Face,Face+Body,0.1704270475854476,0.0021472258090570167,-0.0029444416364034034,face_dino,-0.07159206469853718,37,0.43243243243243246,-0.02185454070568085,0.01960724393526713,0.04553303169975742
descriptive_only,Face,Face+Body,0.06106108824412027,0.004587313183793076,0.002455325921376546,face_lpips,-0.05680486758550008,37,0.5675675675675675,-0.003985949357350667,0.011474573612213134,0.0193525133104304
descriptive_only,Face,Face+Body,0.04587012926737468,-0.0005062743350192231,-0.002700952688852946,lpips,-0.016364049911499024,37,0.35135135135135137,-0.006441068649291992,0.0025299032529195148,0.01164756925725977
descriptive_only,Face,Face+Body,0.018194879269841348,-0.0036404970866124914,-0.0028573708501232024,pixel_corr,-0.0366729531105733,37,0.35135135135135137,-0.005337227419360958,0.0004793750804423791,0.01035160021398424
descriptive_only,Face,Face+Body,0.020179255499288142,-0.0020339530115898773,-0.0017784927525408202,ssim,-0.018673277800999866,37,0.2972972972972973,-0.004616342486188678,0.0009722252888927028,0.006732894396049769
descriptive_only,Face,Face+Body+Scene,0.11432993014653525,0.0013077790404225254,0.0014550844828287747,clip,-0.06582854588826498,37,0.5135135135135135,-0.01947182814280192,0.015691294272740682,0.03263937170586053
descriptive_only,Face,Face+Body+Scene,0.1252338148653507,-0.0017861587196789878,0.002391570806503296,dino,-0.15316719313462576,37,0.5675675675675675,-0.02084046204884847,0.021202209095160168,0.04886209042493962
descriptive_only,Face,Face+Body+Scene,0.3333333333333333,-0.05045045045045045,0.0,face_detection_success,-0.5333333333333333,37,0.2972972972972973,-0.19999999999999998,0.06666666666666667,0.2051229113046015
descriptive_only,Face,Face+Body+Scene,0.06832545896371205,-0.0034849012966964165,-0.0039040637513001763,face_dino,-0.05513885269562404,37,0.35135135135135137,-0.023410915335019433,0.010694320996602377,0.02931200650571932
descriptive_only,Face,Face+Body+Scene,0.06018937826156615,0.010547065949654794,0.010154338677724204,face_lpips,-0.017694067955017087,37,0.6486486486486487,-0.001763077576955159,0.023496973514556884,0.01937739651000237
descriptive_only,Face,Face+Body+Scene,0.02156217892964681,0.0023250693673486102,-8.45193862915039e-05,lpips,-0.015552639961242676,37,0.4864864864864865,-0.003939497470855713,0.01022187074025472,0.008795246040089712
descriptive_only,Face,Face+Body+Scene,0.03379926519616439,-0.003584080547355427,-0.0010592123228020736,pixel_corr,-0.07306787803120554,37,0.43243243243243246,-0.00756478672456823,0.004884728784618191,0.019898096940281745
